"doc_id";"category";"target";"text";"original_categories";"word_count"
"training/4425";"Energy_Resources";"2";"MONTEDISON, OTHER REFINERIES TO SHUT FOR WORK
  Selm-Societa Energia Montedison is to
  close its Priolo crude refining units from March 15th to March
  28th for maintenance, a company spokesman said.
      Throughput at the refinery is currently estimated at
  140-150,000 bpd, although total capacity is nearer 200,000 bpd.
      Several other Mediterranean refineries are currently
  shutdown for maintenance, most of which were scheduled some
  months ago. But industry sources said that shutdowns may have
  been rearranged to avoid running negative-netback crude.
       Tighter availabilities of products as a result of the 
  shutdowns in the Med is helping to keep products markets
  bullish, particularly for March deliveries, oil traders said.
      Garrone's refinery at San Quirico (capacity 130,000 bpd) is
  due to shutdown on March 14th for three weeks, and the
  jointly-owned ISAB/Garrone refinery at Mellili, capacity
  220,000 bpd, is due to start up around March 20-25th following
  its closure for maintenance a month ago, a company spokesman
  said.
      The Esso Italiana refineries at Augusta and Siracusa will
  not be closing this spring, a spokesman for the company said.
      In France, the distillation unit at Societe Francaise de
  BP's Lavera refinery has been closed for maintenance since
  March 2, and is due to restart early April. Total capacity is
  181,900 bpd. It is currently operating at around 50 pct
  capacity, a company spokesman said.
      Shell Francaise's Berre l'Etang refinery will shut down in
  early April until mid-June, a company spokesman said. Capacity
  is around 150,000 bpd. Compagnie Francaise de Raffinage (CFR)
  will close the visbreaker at its La Mede refinery in early
  April, but would not affect crude throughput at the refinery, a
  company spokesman said. Current capacity is 136,000 bbl/day.
      Despite current bullish sentiment in the Med, however,
  traders noted that crude netbacks are beginning to look more
  attractive, and most maintenance shutdowns should be finished
  in two to three weeks.
      As a result, oil industry sources suggest that the
  situation may ease by mid-April.
  

";"crude";"321"
"training/4429";"Energy_Resources";"2";"ATTACKS AFFECT COLOMBIA'S OIL OUTLOOK-ECOPETROL
  Continuous rebel raids against oil
  pipelines and foreign exploration camps endanger Colombia's
  present oil bonanza, Franciso Chona, manager of the state-run
  oil company Ecopetrol said.
      ""It seems the subversion wants to end with our oil bonanza,""
  he told reporters.
      He was speaking after a meeting with Defense Minister
  Rafael Samudio, military chiefs and Mines and Energy Minister
  Guillermo Perry to review the security situation in the light
  of a recent upsurge of leftist guerrilla attacks in the
  oil-rich Arauca region, bordering Venezuela.
      Ecopetrol chief of security, Retired General Carlos
  Narvaez, said security measures would be stricter and that the
  armed forces were closely collaborating but gave no details.
      Samudio said new plans had been designed and hoped they
  would be effective. Samudio stressed that, despite the most
  recent attacks, which cost more than four mln dlrs in damage,
  the overall situation had improved compared with last December
  when initial measures were taken to combat a wave of attacks.
      Repeated bombings of a vital pipeline from the Cano Limon
  oilfield to the Caribbean then led to a loss of 51,000 barrels
  of crude.
  

";"crude";"187"
"training/444";"International_Trade";"3";"TURKISH RETAIL PRICES RISE 2.7 PCT IN FEBRUARY
  Turkish retail prices rose 2.7 pct in
  February after 2.9 pct in January and 1.7 pct in February 1986,
  the State Statistics Institute said.
      Prices in the year to February rose 31.6 pct, compared with
  30.3 pct in the year to January and 38.8 pct in the 12 months
  to February 1986.
      The index (base 1978/79), covering 14 towns and five
  regions, was 1,886.8 in February, 1,837.2 in January and
  1,434.0 in February 1986.
  

";"retail";"82"
"training/4445";"Energy_Resources";"2";"12-MAR-1987
  12-MAR-1987

";"crude";"2"
"training/4453";"Energy_Resources";"2";"SUN &lt;SUN> RAISES CRUDE POSTINGS 50 CTS
  Sun Co said it raised the contract
  price it will pay for crude oil 50 cts a barrel, effective
  today.
      The increase brings Sun's posted price for the West Texas
  Intermediate and West Texas Sour grades to 17.50 dlrs/bbl. The
  Light Louisiana Sweet grade was also raised 50 cts to 17.85
  dlrs/bbl.
      Sun Co last changed its crude postings on March 4.
  

";"crude";"69"
"training/4462";"Energy_Resources";"2";"DIAMOND SHAMROCK RAISED CRUDE BY 50 CTS/BBL TODAY. WTI UP TO 17.50 DLRS.

  DIAMOND SHAMROCK RAISED CRUDE BY 50 CTS/BBL TODAY. WTI UP TO 17.50 DLRS.
  

";"crude";"26"
"training/4466";"Energy_Resources";"2";"PHILLIPS RAISES CRUDE POSTINGS 50 CTS EFFECTIVE TODAY, WTI TO 17.50 dlrs/bbl

  PHILLIPS RAISES CRUDE POSTINGS 50 CTS EFFECTIVE TODAY, WTI TO 17.50 dlrs/bbl
  

";"crude";"24"
"training/4467";"Energy_Resources";"2";"U.S. SEISMIC CREW COUNT DROPS 6 PCT IN FEBRUARY
  The number of seismic crews
  searching for oil and gas in the United States dropped by nine
  to a total of 151 crews, a decrease of six pct from January,
  the Society of Exploration Geophysicists said.
      The February total represented a 49 pct decrease from
  February 1986.
      Worldwide, the association's monthly survey showed that
  seismic exploration for oil and gas increased to 395 in
  February, up three from the month before. Africa added three
  seismic crews, the Middle East increased by two and the Far
  East added one while reductions were reported in Central and
  South America, Europe and the United States.
  

";"crude,nat-gas";"111"
"training/4474";"Energy_Resources";"2";"PHILLIPS &lt;P> RAISES CRUDE POSTINGS 50 CTS
  Phillips Petroleum said it raised the
  contract price it will for all grades of crude oil 50 cts a
  barrel, effective today.
      The increase brings Phillip's posted price for the West
  Texas Intermediate and West Texas Sour grades to 17.50 dlrs a
  bbl.
      Phillips last changed its crude oil postings on March 4.
      The price increase follows similar moves by USX's &lt;X>
  subsidiary, Marathon oil, and Sun Co &lt;SUN> earlier today.
  

";"crude";"78"
"training/4480";"International_Trade";"3";"VOLCKER SEES NO CLEARCUT EVIDENCE THAT U.S. TRADE DETERIORATION HAS YET BEEN REVERSED

  VOLCKER SEES NO CLEARCUT EVIDENCE THAT U.S. TRADE DETERIORATION HAS YET BEEN REVERSED
  

";"trade";"26"
"training/4481";"Energy_Resources";"2";" DIAMOND SHAMROCK &lt;DIA> RAISES CRUDE POSTINGS
  Diamond Shamrock said it raised the
  contract price it will pay for crude oil 50 cts a barrel,
  effective today.
      The increase brings the company's posted price for the
  benchmark grade, West Texas Intermediate, to 17.50 dlrs/bbl.
      Diamond Shamrock last changed its postings on March 4.
  

";"crude";"52"
"training/4486";"International_Trade";"3";"VOLCKER SAYS FED REMAINS CONCERNED ABOUT THE POSSIBILITY OF RENEWED INFLATION

  VOLCKER SAYS FED REMAINS CONCERNED ABOUT THE POSSIBILITY OF RENEWED INFLATION
  

";"cpi";"22"
"training/450";"International_Trade";"3";"CANADA INDUSTRIAL PRICES UP 0.2 PCT IN MONTH
  Canada's industrial product price index
  rose 0.2 pct in January after falling 0.2 pct in each of the
  two previous months, Statistics Canada said.
      The rise was led by price gains for papers, pharmaceuticals
  and petroleum and coal products. Price declines were recorded
  for meat products, lumber and motor vehicles.
      On a year over year basis, the federal agency said the
  index fell 0.9 pct in January, the largest yearly decline on
  record.
  

";"ipi";"81"
"training/4509";"International_Trade";"3";"KEY U.S. HOUSE TRADE SUBCOMMITTEE APPROVES BILL TO TOUGHEN U.S. TRADE LAWS

  KEY U.S. HOUSE TRADE SUBCOMMITTEE APPROVES BILL TO TOUGHEN U.S. TRADE LAWS
  

";"trade";"24"
