doc_id,category,target,text,original_categories,word_count
training/11000,Markets,2,"PARIS MEET AGREED NOT TO PUBLISH BANDS - LAWSON
  U.K. Chancellor of the Exchequer Nigel
  Lawson said the meeting of six major industrial nations in
  Paris last month agreed not to publish any bands in connection
  with their pact to stabilise currencies.
      Questioned by a parliamentary select committee about why
  the participating countries had not announced any bands, Lawson
  replied, ""we all agreed it would be much more sensible not to.""
  When asked whether that meant an informal joint currency float
  with set ranges was arranged in Paris, Lawson said ""I do not
  want to reveal the precise nature of the agreement, so as not
  to make it easy for"" speculation against the accord.
      Lawson said the Paris accord presumed that individual
  countries would take corrective action if their currency began
  reacting significantly to domestic macroeconomic factors.
      But if such movements were due to extraneous factors,
  Lawson said the other pact countries would come to its aid
  through concerted intervention on the foreign exchanges.
      ""It is clear that both Germany and Japan are having
  difficulty adjusting to their very large exchange rate
  appreciations and making their economies more domestically
  oriented, just as it is taking time for the United States to
  make its own economy more export oriented,"" Lawson said.
      In his oral evidence to Parliament's Select Treasury
  Committee, Lawson repeated that he was happy with the pound's
  current level, adding that ""It is an objective ... To try to
  keep it around that level.""
      He said the perception of sterling on foreign exchanges had
  changed since the steep drop in oil prices, largely because the
  pound had weathered that period so successfully. ""There has been
  a reassessment of sterling's fundamentals,"" Lawson said.  He
  disagreed with what he termed ""the grossly exaggerated claim""
  that real U.K. Interest rates were much higher than those of
  other major industrialsed countries.
      Using as a reference the key three-month sterling interbank
  rate as quoted in London, Lawson said Britain now had a real
  interest rate level of 5.75 pct - the same as Japan did and
  only a 0.75 percentaage point above the Group of Five average.
      Lawson confirmed that ""over the medium and longer term, the
  government's objective is zero inflation.""
      He said the government's intention of its PSBR constant at
  1.0 pct of GDP ""is the modern equivalent of the balanced budget
  doctrine.""  He added that ""to allow the debt/GDP ratio to remain
  constant on anything other than zero inflation basis is simply
  a recipe for accelerating inflation.""
  

",money-fx,416
training/13559,Economics,1,"EC INDUSTRIAL PRODUCTION GROWTH HALTS IN JANUARY
  Industrial production in the European
  Community (EC) in January showed no growth compared with
  January 1986, the EC statistics office, Eurostat, said in a
  report.
      It said the EC industrial production index, base 1980,
  stood at 103.9 in both months.
      EC officials said while the lack of growth may have been
  due in part to the icy weather which gripped large parts of the
  EC in January, it also reflects a worrying trend.
      Eurostat said for the last three months for which figures
  are known, industrial output rose by only 0.9 pct compared with
  the year-earlier period.
      Annual growth in the 12 months to January averaged about
  1.8 pct, well below the 2.8 pct figure recorded in the 12
  months ending last June, the office said.
  

",ipi,133
test/19869,Markets,2,"VENEZUELA LOWERS EXCHANGE RATE FOR OIL EARNINGS
  Venezuela's cabinet approved a new
  exchange rate for oil and mining export earnings, setting it at
  14.50 bolivars to the dollar from 7.50 bolivars previously,
  Minister Manuel Azpur UA said.
      Azpur told reporters after a cabinet meeting that the
  measure is ""fundamental to conserving the economic and financial
  strength of the petroleum industry.""
       He said the new exchange rate, which goes before the
  central bank for final approval tommorrow, will allow the state
  oil company Petroleos De Venezuela, S.A.(PDVSA) to solve its
  problem of working capital and implement investment plans,
  estimated at 20 billion bolivars for 1987. He did not say when
  the measure would become effective.
     Venezuela's oil industry previously sold its dollar earnings
  to the government at 7.50 to the dollar but bought foreign
  exchange from its imports at 14.50 bolivars.
     The new exchange rate will promote purchases of domestic
  goods and services by the industry, Azpur said. He added that
  it would also put PDVSA in a position to purchase more
  government debt bonds.                        
      PDVSA had available liquid assets of 20 billion bolivars at
  the start of this year, of which nine billion were in a trust
  fund in the Central Bank of Venezuela (BCV) and placed in
  government bonds.
    According to a contract between PDVSA and the central bank,
  the BCV must provide cash as the oil industry requries by
  repurchasing the bonds.
      PDVSA's contribution to the treasury last year was 44.480
  billion bolivars. It foreign earnings for oil and petrochemcial
  sales were 8.023 billion dlrs.
  

","crude,money-fx",257
test/15782,Corporate_Industrial,0,"CENTRAL BANCORP INC &lt;CBAN> 1ST QTR NET
  Shr 1.02 dlrs vs 78 cts
      Net 14.4 mln vs 11.0 mln
      NOTE: 1987 net includes gain 2,222,000 dlrs from
  termination of pension plan.
      Results restated for pooled acquisitions and share adjusted
  for stock dividends.
  

",earn,42
training/10811,Markets,2,"PERU ANNOUNCES LARGE NEW GOLD FIND
  President Alan Garcia said Peru has found
  gold deposits worth an estimated 1.3 billion dlrs in a jungle
  region near the Ecuadorean border about 1,000 km north of here.
      He told reporters yesterday the deposits, located at four
  sites near the town of San Ignasio, contained the equivalent of
  100 tonnes of gold.
      Garcia said the government would soon install a two mln dlr
  treatment plant at Tomaque. It will extract enough ore to
  provide an estimated 25 mln dlr profit by the end of this year,
  he added.
      Garcia said the other gold-bearing deposits are located at
  Tamborapa, Pachapidiana, and a zone between the Cenepa and
  Santiago rivers.
  

",gold,115
test/14969,Corporate_Industrial,0,"JOHNSTOWN SAVINGS BANK FSB &lt;JSBK> 1ST QTR NET
  Shr 33 cts vs not given
      Net 642,484 vs 362,883
      NOTE: Company went public in October 1986.
      Net includes pretax loan loss provisions of 90,000 dlrs vs
  56,250 dlrs and gain on sale of securities of 113,432 dlrs vs
  88,946 dlrs.
  

",earn,49
training/12923,Economics,1,"FED EXPECTED TO TAKE NO MONEY MARKET ACTION
  The Federal Reserve is expected to take
  no reserve-management action in the U.S. Government securities
  market during its usual intervention period, economists said.
      They said that, if the Fed does act, it will likely add
  temporary reserves indirectly by arranging one to 1.5 billion
  dlrs of customer repurchase agreements.
      Federal funds, which averaged 6.14 pct yesterday, opened at
  5-15/16 pct and remained there in early trading. Analysts
  believe this probably is about where the Fed wants the funds
  rate to be.
  

","interest,money-fx",89
test/17053,Corporate_Industrial,0,"ELDERS PURCHASE OF CANADIAN BREWER APPROVED
  Elders IXL Ltd &lt;ELXA.S> said the
  Canadian government approved its bid for &lt;Carling O'Keefe Ltd>.
      Elders earlier announced it was buying 10.9 mln shares, or
  50.1 pct of Carling, from the Canadian subsidiary of Rothmans
  International Plc &lt;ROT.L> for 18 Canadian dlrs each.
      Elders chairman John Elliott said in a statement when the
  offer for the ordinary shares closed on April 23, that
  acceptances representing over 93 pct of outstanding shares had
  been received. &lt;IXL Holdings> would proceed to acquire the rest
  compulsorily, he said.
  

",acq,91
test/16278,Corporate_Industrial,0,"COOPERVISION &lt;EYE> FORMS RECAPITALIZATION PLAN
  Coopervision Inc said it is
  preparing a recapitalization plan, which includes a common
  stock repurchase program and an exchange of debt securities for
  common stock.
      The plan, along with a proposal to change its name to
  Cooper Cos Inc, will be submitted for shareholders' approval at
  the company's annual meeting on June 22.
      The meeting had been postponed from its original date of
  May 14 in order to let management review recapitalization
  options, it said.
      In addition, Coopervision said operating income in its
  current fiscal quarter ending April 30 is expected to show an
  improvement over its prior fiscal quarter's 82.5 mln dlrs and
  its year ago quarter.
      Income from continuing operations was not immediately
  availalbe for the prior year's second quarter in which it
  reported a net loss of 14.9 mln dlrs.
      At a Drexel Burnham Lambert Investor Conference,
  Coopervision chairman Parker Montgomery said, as previously
  announced, he will listen to any bid that makes sense for
  shareholders.
      He also said Coopervision's stock fell in 1986 due to its
  second quarter loss, rumors of a liquidation at 30 dlrs and 35
  dlrs a share, and Ivan Boesky's subsequent sale of his
  position.
      ""The stock dropped six dlrs in three days after Boesky sold
  his position and has never recovered,"" Montgomery said. The
  company's stock is currently trading at 19-1/4.
      Montgomery further told the conference, ""Don't be an
  investor in the stock on the basis of any short term recovery
  in operating or net income in 1987 and 1988.""
      ""Our concentration is on maintaining or increasing market
  share in our core businesses this year and next, regardless of
  the impact to the bottom line,"" he said.
  

",earn,281
training/11200,Economics,1,"U.K. MONEY MARKET GETS 1.14 BILLION STG EARLY HELP
  The Bank of England said it had provided
  the money market with 1.143 billion mln stg assistance in
  response to an early round of bill offers from the discount
  houses.
      Earlier, the Bank forecast the system would face a very
  large deficit today of around 1.75 billion stg.
      The central bank purchased bank bills outright comprising
  393 mln stg in band one at 9-7/8 pct, 649 mln stg in band two
  at 9-13/16 pct and 85 mln stg in band three at 9-3/4 pct.
      In addition it bought 16 mln stg of local authority bills
  in band two at 9-13/16 pct.
  

","interest,money-fx",110
test/20944,Markets,2,"ARCO RAISES CRUDE OIL PRICES 50 CTS BARREL, TODAY, WTI TO 19.00

  ARCO RAISES CRUDE OIL PRICES 50 CTS BARREL, TODAY, WTI TO 19.00
  

",crude,24
test/17962,Markets,2,"BOMB THREATS, STRIKES AS FIJI SEES END TRADE BAN
  Fiji today welcomed the ending of a trade
  ban imposed by Australian labor unions as supporters of the
  country's ousted prime minister Timoci Bavadra renewed pressure
  for his reinstatement with strikes and shop closures.
      The government welcomed a decision by the Australian
  Waterside Workers' Federation to lift its ban on shipments to
  Fiji, imposed in support of Bavadra, whose newly-elected
  government was overthrown in a military coup on May 14.
      The ban had threatened food shortages of imported wheat,
  fresh vegetables and medicines. A direct result of the union
  decision would be the immediate shipment of 9,000 tons of rice
  and wheat from an Australian port, the government said.
      Shops in Nadi and Lautoka, center of the country's sugar
  industry, closed again today in support of Bavadra.
      In Nadi two bomb threats forced evacuation of the
  Australian Westpac bank, but police said they turned out to be
  a hoax. Bavadra has launched a campaign of civil disobedience
  to press for his reinstatement.
  

","grain,rice,wheat",171
test/17758,Economics,1,"CCC INTEREST HIGHER IN JUNE, USDA SAYS
  Interest rates on commodity loans
  disbursed by the Commodity Credit Corporation (CCC) this month
  will carry a 6-7/8 pct interest rate, the U.S. Agriculture
  Department said.
      That is up from the May rate of 6-1/4 pct and reflects the
  interest rate charged the CCC by the U.S. Treasury in June,
  USDA noted.
  

",interest,59
test/18009,Economics,1,"PAKISTAN SAYS GOOD ECONOMIC GROWTH CONTINUES
  Pakistan says its economy has continued
  its recent outstanding performance during the financial year
  1986/87 ending on June 30 but areas like balance of payments,
  investments and energy were causing concern.
      GDP grew in line with the average growth rate since 1980
  and the inflation rate was the lowest since 1969/70, according
  to a government economic survey.
       The reform of economic regulation had gathered momentum
  and there was an impressive performance in a five point
  government program for rural uplift, education and poverty
  alleviation, said the survey.
      Ministry Economic Adviser Qazi Alimullah told a news
  conference that before recent unseasonal rains and hailstorms
  damaged the wheat crop, GDP growth was calculated at 7.04 pct
  compared to 7.25 pct in 1985/86.He said the figure might now
  slide down a little to around 6.8 or 6.9 pct.
      The survey said monetary expansion was estimated to be nine
  pct to date but might rise to around 12 pct by the year-end.
      Alimullah said exports rose 18 pct to 3.5 billion dlrs from
  2.9 billion dlrs in 1985/86. But the at the same time, home
  remittances by Pakistanis abroad dropped to 2.3 billion dlrs
  from the 1985/86 level of 2.595 billion.
      More exports and an improvement in the balance of payments
  situation will be required to overcome this declining trend in
  home remittances, he said.
      The survey said the trade deficit was expected to fall to
  2.4 billion dlrs from three billion dlrs in 1985/86 because of
  the boost in exports.
      He said national investment continued to be small because
  of a poor rate of savings, about 14 pct of GDP. He said more
  savings were required to maintain or possibly step up the
  present growth rate and to finance the country's seventh
  five-year development plan to be launched in July 1988.
  

",gnp,304
