subject,relation,object,new_topic,old_index
MILD COFFEE GROWERS,MEET IN,GUATEMALA A group of milds coffee growing nations,1,3412
COFFEE GROWERS,MEET IN,GUATEMALA A large group of milds coffee growing nations,1,3413
MILD COFFEE GROWERS,MEET IN,GUATEMALA A group of milds nations,1,3414
MILD COFFEE GROWERS,MEET IN,GUATEMALA A group of other milds growing nations,1,3415
COFFEE GROWERS,MEET IN,GUATEMALA A large group of other milds growing nations,1,3416
MILD COFFEE GROWERS TO MEET,will hold talks at_time,next month,1,3417
COFFEE GROWERS TO MEET,will hold talks at_time,month,1,3418
COFFEE GROWERS TO MEET,map,their strategy,1,3419
COFFEE GROWERS,MEET IN,GUATEMALA A group of milds nations,1,3420
COFFEE GROWERS,MEET IN,GUATEMALA A large group of other milds coffee growing nations,1,3421
MILD COFFEE GROWERS,MEET IN,GUATEMALA A group of other milds coffee growing nations,1,3422
COFFEE GROWERS,MEET IN,GUATEMALA A group,1,3423
COFFEE GROWERS,MEET IN,GUATEMALA A large group,1,3424
COFFEE GROWERS,MEET IN,GUATEMALA A large group of milds nations,1,3425
MILD COFFEE GROWERS,MEET IN,GUATEMALA A large group,1,3426
COFFEE GROWERS,MEET IN,GUATEMALA A large group of other milds nations,1,3427
MILD COFFEE GROWERS TO MEET,will hold talks at_time,month,1,3428
MILD COFFEE GROWERS MEET,map,their strategy,1,3429
MILD COFFEE GROWERS TO MEET,map,their strategy,1,3430
COFFEE GROWERS,MEET IN,GUATEMALA A group of milds growing nations,1,3431
MILD COFFEE GROWERS,MEET IN,GUATEMALA A group,1,3432
COFFEE GROWERS TO MEET,will hold talks at_time,next month,1,3433
COFFEE GROWERS MEET,will hold talks at_time,next month,1,3434
COFFEE GROWERS,MEET IN,GUATEMALA A group of milds coffee growing nations,1,3435
COFFEE,is,MILD,1,3436
BANK,intervened,just Tokyo market opened,7,3437
Tokyo market,support,dollar,7,3438
Tokyo market,support dollar from,falling below 140,7,3439
Tokyo market,support dollar from,falling,7,3440
BANK,is IN,TOKYO MARKET The Bank of Japan,7,3441
BANK,intervened,Tokyo market opened,7,3442
BANK,intervened,after Tokyo market opened,7,3443
BANK,intervened,just after Tokyo market opened,7,3444
JAPAN,has,BANK,7,3445
JAPAN,is at,BANK,7,3446
TENDER Standard Oil Co,said in,announcement issued after meeting that,3,3447
TENDER Standard Oil Co,said in,brief announcement issued after meeting that,3,3448
TENDER Standard Oil Co,said in,brief announcement issued after meeting,3,3449
TENDER Standard Oil Co,said in,announcement,3,3450
TENDER Standard Oil Co,said in,brief announcement issued after meeting of its board of directors that,3,3451
TENDER Standard Oil Co,said in,announcement issued after meeting of its board that,3,3452
TENDER Standard Oil Co,said in,announcement issued after meeting,3,3453
TENDER Standard Oil Co,said in,announcement issued after meeting of its board of directors,3,3454
TENDER Standard Oil Co,said in,brief announcement,3,3455
TENDER Standard Oil Co,said in,announcement issued,3,3456
TENDER Standard Oil Co,said in,announcement issued after meeting of its board of directors that,3,3457
TENDER Standard Oil Co,said in,brief announcement issued,3,3458
TENDER Standard Oil Co,said in,brief announcement issued after meeting of its board of directors,3,3459
TENDER Standard Oil Co,said in,announcement issued after meeting of its board,3,3460
TENDER Standard Oil Co,said in,brief announcement issued after meeting of its board,3,3461
TENDER Standard Oil Co,said in,brief announcement issued after meeting of its board that,3,3462
SRD,said,brief,3,3463
SRD,said,announcement,3,3464
SRD,said,meeting,3,3465
bank officials,told,Reuters,7,3466
Reuters,INTEND,CREDIT,7,3467
Reuters,INTEND,OFFICIALS,7,3468
BREWER,APPROVED,Elders IXL Ltd ELXA,3,3469
CANADIAN BREWER,APPROVED,Elders IXL Ltd ELXA,3,3470
BREWER,APPROVED,Elders,3,3471
new pipeline link,export,mines,6,3472
new pipeline link,export mines for,five years,6,3473
new pipeline link,export,Colombian mines,6,3474
new pipeline link,export oil for,five years,6,3475
ECUADOR,USE,COLOMBIA OIL LINK,6,3476
pipeline link,export oil for,five years,6,3477
new pipeline link,is with,Colombia,6,3478
new pipeline link,export,crude oil,6,3479
new pipeline link,export,oil,6,3480
ECUADOR,USE COLOMBIA OIL LINK FOR,FIVE YEARS Ecuador,6,3481
new pipeline link,export oil for,next five years,6,3482
pipeline link,export,oil,6,3483
pipeline link,export oil for,next five years,6,3484
pipeline link,export,crude oil,6,3485
pipeline link,export mines for,five years,6,3486
new pipeline link,export mines for,next five years,6,3487
pipeline link,export,mines,6,3488
pipeline link,export mines for,next five years,6,3489
pipeline link,export,Colombian mines,6,3490
IT,WILL COMBAT,GULF INTERVENTION minister Ali Akbar Velayati,6,3491
IT,WILL COMBAT,GULF INTERVENTION Iranian minister Ali Akbar Velayati,6,3492
IT,WILL COMBAT,GULF INTERVENTION Iranian foreign minister Ali Akbar Velayati,6,3493
Iran,combat,superpower intervention in Gulf,6,3494
IT,WILL COMBAT,GULF INTERVENTION foreign minister Ali Akbar Velayati,6,3495
PERU CONSUMER PRICES,RISE,5,0,3496
CONSUMER,RISE,PRICES,0,3497
discount rate Nihon Keizai newspaper Bundesbank,has,Schlesinger,7,3498
Bundesbank,has,Schlesinger,7,3499
plan,cut,discount,7,3500
BUNDESBANK,is at,PLAN,7,3501
SEOUL,ANNOUNCES TARIFF CUTS FOR,U,4,3502
SEOUL,ANNOUNCES,MORE TARIFF CUTS,4,3503
SEOUL,ANNOUNCES,TARIFF CUTS,4,3504
TARIFF,ANNOUNCES,CUTS,4,3505
TARIFF,ANNOUNCES,U,4,3506
foreign ministry official,said in,interview published,6,3507
Soviet foreign ministry official,said in,interview published here,6,3508
foreign ministry official,said in,interview,6,3509
ministry official,said in,interview published here,6,3510
ministry official,said in,interview published,6,3511
Soviet ministry official,said in,interview published,6,3512
Soviet ministry official,said in,interview,6,3513
Soviet ministry official,said in,interview published here,6,3514
foreign ministry official,said in,interview published here,6,3515
Soviet foreign ministry official,said in,interview,6,3516
Soviet foreign ministry official,said in,interview published,6,3517
ministry official,said in,interview,6,3518
WINDOW,is IN,KUWAIT,0,3519
BANK,has,WINDOW,0,3520
BANK,is at,WINDOW,0,3521
Bank,kept,window,0,3522
Bank,kept,funds,0,3523
Bank,kept,domestic,0,3524
Bank,kept,interbank,0,3525
CONISTON GROUP,CONTINUE FOR,ALLEGIS,3,3526
CONISTON GROUP,CONTINUE BID FOR,ALLEGIS,3,3527
CONISTON GROUP,CONTINUE,BID,3,3528
group,led,defensive,3,3529
group,led,Partners,3,3530
group,led,last,3,3531
group,led,effort,3,3532
CIBA GEIGY TENDER OFFER SPECTRA PHYSICS,REJECTS,CIBA GEIGY TENDER OFFER,3,3533
SPECTRA,REJECTS,PHYSICS,3,3534
YALE UNITS,SELLS YALE UNITS FOR,400 MLN DLRS,3,3535
FIRST CITY INDUSTRIES,SELLS YALE UNITS FOR,400 MLN DLRS,3,3536
FIRST CITY INDUSTRIES,SELLS,YALE UNITS,3,3537
INDUSTRIES,SELLS,UNITS,3,3538
BOEING CO,ACQUIRE,ARGOSYSTEMS,3,3539
SHARE BOEING CO,ACQUIRE,ARGOSYSTEMS,3,3540
SHARE BOEING CO,ACQUIRE ARGOSYSTEMS FOR,37 DLRS,3,3541
ARGOSYSTEMS,ACQUIRE,DLRS,3,3542
GULF ATTACK LAST WEEK LLOYDS,was,attacked by gunboat on May 24,6,3543
GULF ATTACK LAST WEEK LLOYDS,was,attacked by gunboat,6,3544
GULF ATTACK LAST WEEK LLOYDS,was,attacked by Iranian gunboat on May 24,6,3545
GULF ATTACK WEEK LLOYDS,was,attacked by Iranian gunboat on May 24,6,3546
GULF ATTACK LAST WEEK LLOYDS,was,attacked by Iranian gunboat,6,3547
GULF ATTACK WEEK LLOYDS,was,attacked by gunboat,6,3548
GULF ATTACK WEEK LLOYDS,was,attacked by Iranian gunboat,6,3549
GULF ATTACK WEEK LLOYDS,was,attacked by gunboat on May 24,6,3550
COMPUTER ASSOCIATES,ACQUIRE,UCCEL CORP,3,3551
MLN DLRS COMPUTER ASSOCIATES,ACQUIRE,UCCEL CORP,3,3552
MLN DLRS COMPUTER ASSOCIATES,ACQUIRE UCCEL CORP FOR,FOR 800 MLN DLRS,3,3553
800 MLN DLRS COMPUTER ASSOCIATES,ACQUIRE,UCCEL CORP,3,3554
800 MLN DLRS COMPUTER ASSOCIATES,ACQUIRE UCCEL CORP FOR,FOR 800 MLN DLRS,3,3555
DUTCH COCOA PROCESSORS UNHAPPY,are unhappy with,intermittent buying activities,1,3556
DUTCH COCOA PROCESSORS,are unhappy with,buying activities of International Cocoa Organization 's buffer stock manager,1,3557
COCOA PROCESSORS UNHAPPY,are unhappy with,intermittent buying activities of International Cocoa Organization 's buffer stock manager,1,3558
COCOA PROCESSORS UNHAPPY,are unhappy with,intermittent buying activities,1,3559
COCOA PROCESSORS,are unhappy with,buying activities of International Cocoa Organization 's buffer stock manager,1,3560
DUTCH COCOA PROCESSORS UNHAPPY,are unhappy with,buying activities of International Cocoa Organization 's buffer stock manager,1,3561
DUTCH COCOA PROCESSORS UNHAPPY,are,unhappy,1,3562
COCOA PROCESSORS,are unhappy with,buying activities,1,3563
DUTCH COCOA PROCESSORS,are unhappy with,intermittent buying activities,1,3564
DUTCH COCOA PROCESSORS UNHAPPY,are unhappy with,intermittent buying activities of International Cocoa Organization 's buffer stock manager,1,3565
DUTCH COCOA PROCESSORS,are unhappy with,buying activities,1,3566
COCOA PROCESSORS,are,unhappy,1,3567
DUTCH COCOA PROCESSORS,are,unhappy,1,3568
DUTCH COCOA PROCESSORS UNHAPPY,are unhappy with,buying activities,1,3569
DUTCH COCOA PROCESSORS,are unhappy with,intermittent buying activities of International Cocoa Organization 's buffer stock manager,1,3570
COCOA PROCESSORS UNHAPPY,are,unhappy,1,3571
COCOA PROCESSORS UNHAPPY,are unhappy with,buying activities,1,3572
COCOA PROCESSORS,are unhappy with,intermittent buying activities of International Cocoa Organization 's buffer stock manager,1,3573
COCOA PROCESSORS UNHAPPY,are unhappy with,buying activities of International Cocoa Organization 's buffer stock manager,1,3574
COCOA PROCESSORS,are unhappy with,intermittent buying activities,1,3575
COCOA,is,DUTCH,1,3576
SHARE ENTERTAINMENT MARKETING,SEEKS FOR,EIGHT DLRS,3,3577
SHARE ENTERTAINMENT MARKETING,BUY EDDIE FOR,EIGHT DLRS,3,3578
ENTERTAINMENT MARKETING,BUY,EDDIE,3,3579
SHARE ENTERTAINMENT MARKETING,BUY,EDDIE,3,3580
SHARE ENTERTAINMENT MARKETING,BUY,CRAZY EDDIE,3,3581
ENTERTAINMENT MARKETING,BUY,CRAZY EDDIE,3,3582
MARKETING,BUY,DLRS,3,3583
MARKETING,BUY,CRAZY,3,3584
MARKETING,BUY,SHARE,3,3585
Inc,said,unsolicited,3,3586
Inc,said,board,3,3587
SAY,is,FRENCH,2,3588
Copperbelt,prevent,outbreaks of rioting,4,3589
ZAMBIA CUTS PRICES,announced price cuts as,part,4,3590
ZAMBIA CUTS PRICES,announced price cuts as,part of its strategy,4,3591
ZAMBIA CUTS PRICES,announced price cuts as,part of its new economic strategy,4,3592
ZAMBIA CUTS PRICES,announced,minor price cuts for commodities,4,3593
northern Copperbelt,prevent,outbreaks of rioting,4,3594
ZAMBIA CUTS PRICES,announced,price cuts,4,3595
ZAMBIA CUTS PRICES,announced,price cuts for essential commodities,4,3596
ZAMBIA CUTS PRICES,announced,minor price cuts for essential commodities,4,3597
ZAMBIA CUTS PRICES,announced price cuts as,part of its new strategy,4,3598
ZAMBIA CUTS PRICES,announced price cuts as,part of its economic strategy,4,3599
ZAMBIA CUTS PRICES,announced,minor price cuts,4,3600
ZAMBIA CUTS PRICES,announced,price cuts for commodities,4,3601
troops,patrolled,northern Copperbelt,4,3602
police,patrolled,Copperbelt,4,3603
police,patrolled,northern Copperbelt,4,3604
troops,patrolled,Copperbelt,4,3605
SEOUL,ANNOUNCES TARIFF CUTS FOR,U,4,3606
SEOUL,ANNOUNCES,MORE TARIFF CUTS,4,3607
SEOUL,ANNOUNCES,TARIFF CUTS,4,3608
TARIFF,ANNOUNCES,CUTS,4,3609
TARIFF,ANNOUNCES,U,4,3610
BUYOUT,OFFER,offer,3,3611
BUYOUT,OFFER,outstanding,3,3612
BUYOUT,OFFER,board,3,3613
SAVINGS,has,SOCIETY,3,3614
SOCIETY,is at,SAVINGS,3,3615
fundamental structural change,is in,contract,3,3616
SAUDI,is at,RENEGOTIATION,3,3617
20 mln dlrs,is in,damage,2,3618
four Asian countries,is with,Ajinomoto Co Inc,3,3619
Inc,said,transactions,3,3620
Inc,said,grocery,3,3621
Inc,said,Asian,3,3622
Inc,said,products,3,3623
180 MLN DLRS BORDEN,ACQUIRE PRINCE CO FOR,FOR 180 MLN DLRS,3,3624
MLN DLRS BORDEN,ACQUIRE,PRINCE CO,3,3625
MLN DLRS BORDEN,ACQUIRE PRINCE CO FOR,FOR 180 MLN DLRS,3,3626
180 MLN DLRS BORDEN,ACQUIRE,PRINCE CO,3,3627
its Woodville Polymer Engineering Ltd subsidiary,is in,Great Britain,3,3628
Inc,said,conditional,3,3629
Inc,said,agreement,3,3630
FABRICS,has,HOUSE,5,3631
HOUSE,is at,FABRICS,5,3632
MAR,diluted,1ST,5,3633
MAR,diluted,Net,5,3634
MAR,diluted,QTR,5,3635
MERRILL LYNCH SAYS PRORATION FACTOR,IS,85,3,3636
FACTOR,IS,SUPERMARKETS,3,3637
trade sources,is in,major producing state Bahia,1,3638
beans,is in,interior area,1,3639
two proposals,is in,response to its previously announced solicitation of potential buyers for company,3,3640
it,said received,two proposals in response to its solicitation of potential buyers,3,3641
it,said received,two proposals in response to its previously announced solicitation of potential buyers,3,3642
it,said received,two proposals in response to its solicitation,3,3643
it,said received,two proposals,3,3644
it,said received,two proposals in response to its previously announced solicitation of potential buyers for company,3,3645
it,said received,two proposals in response to its previously announced solicitation,3,3646
it,said received,two proposals in response to its announced solicitation of potential buyers,3,3647
it,said received,two proposals in response to its announced solicitation,3,3648
it,said received,two proposals in response to its solicitation of potential buyers for company,3,3649
it,said received,two proposals in response,3,3650
it,said received,two proposals in response to its announced solicitation of potential buyers for company,3,3651
PNP,GETS,potential,3,3652
PNP,GETS,OFFERS,3,3653
HBJ Publisher Robert Maxwell,has,British Printing,3,3654
PLC,filed,lawsuit,3,3655
PZA A group,controlled by,New York investor Saul Steinberg,3,3656
PZA A group,controlled OF,PIZZA INN,3,3657
Federal Reserve,is,expected,0,3658
Federal Reserve,add,reserves,0,3659
Federal Reserve,add reserves to,U,0,3660
FED,EXPECTED,TO SET,0,3661
U,SET,CUSTOMER,0,3662
U,SET,REPURCHASES,0,3663
SUPERMARKETS GENERAL,said,38,3,3664
subsidiary,said,Partners,3,3665
MONSANTO,BUY,unit,3,3666
MONSANTO,BUY,RHONE POULENC POLYPHENYL BUSINESS Monsanto Chemical Company,3,3667
MONSANTO,BUY,unit of Monsanto Co,3,3668
RHONE,BUY,POULENC,3,3669
Inc,said,it,3,3670
Inc,said,companies,3,3671
Inc,said,grocery,3,3672
Woodstock,has,shares,3,3673
18 mln dlrs,is in,cash,3,3674
State,said,they,3,3675
State,said,merger,3,3676
State,said,more,3,3677
State,said,shares,3,3678
COMPROMISE SEEN LIKELY,is,expected,6,3679
COMPROMISE SEEN LIKELY,seek,compromise solution,6,3680
COMPROMISE,is,SEEN,6,3681
COMPROMISE,is,LIKELY,6,3682
COMPROMISE,is,CONOCO,6,3683
economists,said,timing,7,3684
DUTCH OFFICIAL RATE CUT SEEN LIKELY A cut,is in,Dutch official interest rates,7,3685
DUTCH OFFICIAL RATE CUT SEEN LIKELY cut,is in,prospect,7,3686
DUTCH OFFICIAL RATE CUT SEEN LIKELY cut,is in,still prospect,7,3687
economists said,would depend on,Bundesbank moves,7,3688
although economists said,would depend on,Bundesbank moves,7,3689
NORTHGATE QUEBEC GOLD WORKERS END STRIKE Northgate Exploration Ltd,said,paid workers,3,3690
NORTHGATE QUEBEC GOLD WORKERS END STRIKE Northgate Exploration Ltd,said,workers,3,3691
Ltd,paid,hourly,3,3692
Ltd,paid,workers,3,3693
Ltd,paid,mines,3,3694
Ltd,paid,new,3,3695
Ltd,paid,weekend,3,3696
NORTHGATE NGX QUEBEC WORKERS END STRIKE Northgate Exploration Ltd,said,workers,3,3697
NORTHGATE NGX QUEBEC WORKERS END STRIKE Northgate Exploration Ltd,said,paid workers,3,3698
Ltd,paid,hourly,3,3699
Ltd,paid,workers,3,3700
Ltd,paid,mines,3,3701
analysts,said,LITTLE REACTION COMEX,1,3702
analysts,said,LITTLE REACTION TO COMEX,1,3703
analysts,said,REACTION TO COMEX,1,3704
Commodity Exchange,is in,New York,1,3705
analysts,said,REACTION COMEX,1,3706
REACTION,is,LITTLE,1,3707
coffee industries,is in,south of country,2,3708
AID,is,FRENCH,2,3709
COCOA ORIGINS BUFFER STOCK ACTION Traders,returned from,West Africa,1,3710
COCOA ORIGINS DISMAYED BUFFER STOCK ACTION Traders,returned from,West Africa,1,3711
Africa,say,ineffective,1,3712
REACTION,is,LITTLE,1,3713
ICCO buffer stock manager,buy,"5,000 tonnes cocoa",1,3714
ICCO buffer stock manager,buy,official ICCO buffer stock manager,1,3715
ICCO,buy,buffer,1,3716
its allies,must fulfill,agreements,7,3717
its allies,must fulfill,agreements on exchange rate stability,7,3718
REAGAN,URGES,FULFILLMENT OF EXCHANGE ACCORDS President Reagan,7,3719
REAGAN,URGES,FULFILLMENT,7,3720
United States,must fulfill,agreements,7,3721
United States,must fulfill,agreements on exchange rate stability,7,3722
REAGAN,is at,FULFILLMENT,7,3723
ADDITIONAL CCC CREDIT GUARANTEES,has reallocated,50,2,3724
CCC CREDIT GUARANTEES,has reallocated,50,2,3725
CCC,is,ADDITIONAL,2,3726
CCC,has,CREDIT,2,3727
CCC,has,GUARANTEES,2,3728
BASIN PIPELINE TEXAS OKLA BORDER,WASHED,"OUT FLOODS SOME 300,000 BPD CRUDE AFFECTED",6,3729
BASIN PIPELINE TEXAS OKLA BORDER,WASHED,"FLOODS SOME 300,000 BPD CRUDE AFFECTED",6,3730
BASIN PIPELINE TEXAS OKLA BORDER,WASHED,"OUT BY FLOODS SOME 300,000 BPD CRUDE AFFECTED",6,3731
BASIN PIPELINE TEXAS OKLA BORDER,WASHED,"BY FLOODS SOME 300,000 BPD CRUDE AFFECTED",6,3732
PIPELINE,is,0,6,3733
BASIN,WASHED,FLOODS,6,3734
USDA SAYS Interest rates,disbursed at_time,month,2,3735
CCC INTEREST,will carry,6-7/8 pct interest rate,2,3736
CCC INTEREST HIGHER,will carry,U,2,3737
CCC INTEREST,will carry,U,2,3738
CCC INTEREST HIGHER,will carry,6-7/8 pct interest rate,2,3739
SAUDI ARABIA USDA Private exporters,reported sales,U,2,3740
delivery,is in,1987/88 season,2,3741
SAUDI ARABIA USDA exporters,reported sales,U,2,3742
exporters,reported,sales,2,3743
U,is,MAJOR,6,3744
PETROLEUM,is,TOTAL,6,3745
DOE,REACHES,PROPOSED OIL SETTLEMENTS,6,3746
DOE,REACHES,OIL SETTLEMENTS,6,3747
SETTLEMENTS,REACHES,oil,6,3748
KOREA INCREASES,has increased,its duty on oil imports,0,3749
KOREA INCREASES,has increased,its duty,0,3750
KOREA INCREASES,has increased,its duty on crude oil imports,0,3751
SOUTH KOREA INCREASES,has increased,its duty,0,3752
SOUTH KOREA INCREASES,has increased,its duty on crude oil imports,0,3753
SOUTH KOREA INCREASES,has increased,its duty on oil imports,0,3754
KOREA,is,SOUTH,0,3755
INCREASES,has,DUTY,0,3756
INCREASES,has,duty,0,3757
INCREASES,has,crude,0,3758
INCREASES,has,oil,0,3759
Venezuela,has,central bank,7,3760
exchange houses,cease,foreign exchange operations with brokers,7,3761
foreign exchange operations,is with,brokers,7,3762
exchange houses,cease,foreign exchange operations,7,3763
VENEZUELA,TIGHTENS according,copy of central bank telex made,7,3764
exchange houses,cease,exchange operations,7,3765
exchange houses,cease based,based country,7,3766
VENEZUELA,TIGHTENS according,copy,7,3767
exchange houses,cease exchange operations based,based country,7,3768
Venezuela 's bank,ordered,Venezuelan banks,7,3769
Venezuela 's central bank,ordered,Venezuelan banks,7,3770
exchange houses,cease,exchange operations with brokers,7,3771
VENEZUELA,TIGHTENS according,copy of bank telex made,7,3772
Venezuela 's central bank,ordered,banks,7,3773
Venezuela 's bank,ordered,banks,7,3774
VENEZUELA,TIGHTENS according,copy of bank telex,7,3775
VENEZUELA,TIGHTENS according,copy of central bank telex,7,3776
Tokyo Bundesbank,has,Schlesinger,7,3777
interest rates Tokyo Bundesbank,has,Schlesinger,7,3778
reason,lower,interest,7,3779
firms,lead,bigger,4,3780
JAPAN READY,USE,DIPLOMACY,4,3781
JAPAN READY,USE,DIPLOMACY FOR GULF SECURITY Japan,4,3782
Japan,was,ready,4,3783
Japan,was,diplomacy,4,3784
Japan,was,security,4,3785
MEES NEWSLETTER SAYS OMAN,granted,term oil customers retroactive discounts from official prices of 30 to 38 cents per barrel,6,3786
OIL DISCOUNTS Oman,granted,term crude oil customers retroactive discounts,6,3787
MEES NEWSLETTER SAYS OMAN,granted,term crude oil customers discounts from prices on liftings,6,3788
MEES NEWSLETTER SAYS OMAN,granted,term oil customers retroactive discounts from official prices on liftings made during February,6,3789
OIL DISCOUNTS Oman,granted,term oil customers discounts from official prices on liftings,6,3790
OIL DISCOUNTS Oman,granted,term crude oil customers discounts from official prices on liftings made during February,6,3791
